,wbcode,year,Democracy,Protest,Within,Credibility,Adverse,Flexibility,Regime,Violence,Transparency,Democracy.rfI,Protest.rfI,Within.rfI,Credibility.rfI,Adverse.rfI,Flexibility.rfI,Regime.rfI,Violence.rfI,Transparency.rfI
5091,K,1988,,,,,,,,,,0.657251437,-0.207970021,-0.191899205,-0.692642514,-0.274872661,-0.028187031,-0.308568553,0.422872725,-0.395186028
5092,K,1989,,,,,,,,,,-0.006820029,-0.276889962,-0.395051683,-0.265047463,0.184824959,-0.19266083,-0.242181285,-0.428099146,-0.180973949
5093,K,1990,,,,,,,,,,0.83377796,-0.22781195,0.135485912,-0.644403017,0.885571426,0.043623666,-0.267841569,-0.07599502,0.187556163
5094,K,1991,,,,,,,,,,-0.200174611,-0.228104814,-0.64057814,-0.662970064,-0.662909129,-0.086844105,-0.297030373,0.22583921,-0.291248144
5095,K,1992,,,,,,,,,,-1.009251129,-0.232746765,-0.541675902,-0.572534665,-0.259301158,-0.086417311,-0.33194608,-0.450268709,0.210061867
5096,K,1993,,,,,,,,,,1.035138225,0.139816958,0.043058775,-0.161213697,0.989850681,-0.049775702,-0.194575098,0.386567239,0.393899907
5097,K,1994,,,,,,,,,,-0.048288083,1.12877494,-0.659769189,-0.65605954,-0.49804948,-0.121703638,-0.191477641,0.002639457,0.390438745
5098,K,1995,,,,,,,,,,0.661837284,-0.33241063,-0.210640736,1.477664819,0.392116241,-0.256329949,-0.385929609,-0.303897419,0.218963949
5099,K,1996,,,,,,,,,,-0.859695759,-0.241162506,-0.683963587,-0.555880316,-0.357919137,-0.073719744,-0.34981155,-0.70918019,0.238574011
5100,K,1997,,,,,,,,,,0.022901796,-0.229206177,-0.574053529,-0.62086923,-0.486043953,-0.09948078,-0.243414071,-0.380430953,-0.234935229
5101,K,1998,,,,,,,,,,0.246734153,-0.195335233,-0.119056529,-0.686737784,0.028401864,-0.014358148,-0.396083573,-0.236657734,-0.231080464
5102,K,1999,,,,,,,,,,0.681881543,-0.260446944,-0.546929713,-0.584145433,-0.128426836,-0.041990617,-0.170785036,-0.000781407,0.079347438
5103,K,2000,,,,,,,,,,0.036740587,-0.287547561,-0.584647152,0.614519482,-0.217125659,-0.346886798,-0.253885643,-0.560290957,-0.287755064
5104,K,2001,,,,,,,,,,-1.225459117,-0.250860492,-0.57756927,-0.556252849,-0.114905724,-0.098196324,-0.241657169,-0.267414661,0.285316582
5105,K,2002,,,,,,,,,,0.805321399,-0.205967424,0.235761728,-0.660691275,0.507753945,0.048810787,-0.34274616,0.290997182,0.142496862
5106,K,2003,,,,,,,,,,0.531147064,-0.220897726,-0.243917649,-0.65652711,0.295803947,0.000533303,-0.299257287,0.00940431,0.135536254
5107,K,2004,,,,,,,,,,0.151826809,-0.278500961,-0.276261235,0.586279384,0.03700613,-0.299096845,-0.331761119,-0.614405821,-0.175502808
5108,K,2005,,,,,,,,,,0.40820558,-0.175318049,0.141804955,-0.674833363,-0.212893771,-0.023354404,-0.368965506,0.155329281,-0.345103674
5109,K,2006,,,,,,,,,,0.859553626,-0.212061651,-0.096164946,-0.654318067,0.367902992,0.019104186,-0.310217738,0.380959591,0.06629658
5110,K,2007,,,,,,,,,,0.423527581,-0.241976118,-0.197990887,0.06325178,0.033109341,-0.114657307,-0.36890451,-0.327184724,-0.173898064
5111,K,2008,,,,,,,,,,0.777506463,-0.315143092,-0.435083948,0.606110616,0.319294464,-0.177926773,-0.230768321,-0.191977781,0.29831294
5112,K,2009,,,,,,,,,,0.404100628,-0.11542595,-0.48606397,-0.148321971,-0.048161921,-0.110502651,-0.234167336,0.077709894,0.365668074
5113,K,2010,,,,,,,,,,0.214339592,-0.234472602,0.290381005,0.461196454,-0.018218467,-0.177786005,-0.340653223,0.088773169,-0.432926594
5114,K,2011,,,,,,,,,,0.799313355,-0.281299941,0.038987324,0.550144633,0.712788951,-0.114581925,-0.381217441,-0.169023359,-0.003557366
5115,K,2012,,,,,,,,,,0.816724969,-0.308476656,-0.418242473,0.649023358,0.428697546,-0.165862301,-0.266463219,0.012873386,0.200314888
5116,K,2013,,,,,,,,,,0.657204238,-0.211480476,-0.004686892,-0.662131042,0.167767929,-0.001623601,-0.30323056,0.30613504,-0.105436603
5117,K,2014,,,,,,,,,,0.704425031,-0.291897366,-0.505383729,0.377009317,0.373464776,-0.152017331,-0.285322155,-0.233928142,0.103117296
5118,KOR,1950,,,,,,,,,,-0.764084804,-0.153209505,2.553499599,0.492953439,0.03850058,-0.164136863,-0.526080285,0.287383471,-0.163145152
5119,KOR,1951,,,,,,,,,,-0.745162223,-0.093023395,2.550817625,0.101583178,0.393440195,-0.051053517,-0.467470186,0.506899955,-0.277397401
5120,KOR,1952,,,,,,,,,,-1.000036222,-0.108341819,2.590174875,0.991535456,0.161567562,-0.190914934,-0.507929725,0.343112217,-0.33336585
5121,KOR,1953,,,,,,,,,,-0.340709746,0.361423109,1.035326833,0.069021388,-0.381200522,-0.15608628,0.079600328,0.153889265,-0.792070014
5122,KOR,1954,,,,,,,,,,0.200828215,0.136853185,2.520587048,0.489944838,0.146303836,-0.162755483,-0.451689282,0.132368916,-0.82558054
5123,KOR,1955,,,,,,,,,,0.08075068,0.193884077,0.666723326,-0.724274125,0.003999157,-0.019429163,-0.371349188,0.283339157,-0.313381161
5124,KOR,1956,,,,,,,,,,0.009174256,-0.210494562,1.039700362,-0.761957856,0.367749714,0.0211626,0.350677033,-0.354387642,-0.905650601
5125,KOR,1957,,,,,,,,,,0.283769038,-0.232401865,-0.800894761,-0.702811564,-0.77907435,-0.078931311,-0.31183531,0.142479522,-0.623987
5126,KOR,1958,,,,,,,,,,0.306979462,-0.300266917,-0.7854177,-0.289699704,-0.550084644,-0.18999668,-0.311512552,-0.342941771,-0.428976509
5127,KOR,1959,,,,,,,,,,0.349112889,0.02628027,-0.750540018,0.169522184,-0.259482201,-0.237446929,-0.160631588,0.017155156,-0.5849965
5128,KOR,1960,,,,,,,,,,-0.259741639,2.450859881,-1.080392363,2.572442579,-0.300625684,4.810416882,0.028426343,-0.13793637,0.327635026
5129,KOR,1961,,,,,,,,,,-0.958594788,-0.042732282,-1.141871745,0.735595221,-0.453360411,5.410340998,-0.297246618,-0.426050736,-0.322721319
5130,KOR,1962,,,,,,,,,,-0.046026244,-0.135851379,0.464140571,0.292749657,0.207174358,0.004170492,-0.222161668,-0.543166925,-1.738947975
5131,KOR,1963,,,,,,,,,,0.233339229,0.323595607,0.72088462,0.960219122,0.652755606,-0.250351879,-0.220194931,0.454022097,-0.667910957
5132,KOR,1964,,,,,,,,,,-0.151723122,1.738317576,-0.949416492,0.285714432,0.078455908,-0.302910194,0.054558118,0.38901176,-0.636769298
5133,KOR,1965,,,,,,,,,,0.331473667,1.354384317,-0.86410208,-0.595662493,0.465247995,-0.125748091,0.112462212,0.189483097,-0.566269758
5134,KOR,1966,,,,,,,,,,-0.69812384,0.650067142,0.690341738,-0.537002413,-0.381908918,-0.028148561,-0.6399141,-0.453974681,0.122014577
5135,KOR,1967,,,,,,,,,,-0.057464198,1.587954939,-0.949378021,-0.290641766,-0.675607699,-0.299441157,-0.136253676,-0.231950893,-0.266175751
5136,KOR,1968,,,,,,,,,,-0.75523002,-0.231946987,-0.838405847,-0.575068205,0.729929701,-0.117828897,0.008240814,0.845004771,-0.087527505
5137,KOR,1969,,,,,,,,,,-0.263622564,1.552988765,-0.977378961,-0.496355742,-0.60870635,-0.030651452,-0.024803577,0.375222165,-0.198139967
5138,KOR,1970,,,,,,,,,,0.847636889,0.460088246,0.735847872,0.256047105,0.189807197,-0.093875778,-0.492668928,0.481185687,-0.456162342
5139,KOR,1971,,,,,,,,,,-0.457513649,0.459711152,-0.776277228,0.707812297,-0.282772349,-0.381960886,-0.182714534,-0.598807107,-0.125184918
5140,KOR,1972,,,,,,,,,,0.092964138,-0.285988836,-1.030995143,-0.552976359,0.416737041,0.068215726,0.223056806,-0.55392456,-1.638314408
5141,KOR,1973,,,,,,,,,,-0.37128061,0.247660256,-0.816244049,0.559342923,-0.418619228,-0.412017771,-0.111244746,-0.375355859,-0.649092766
5142,KOR,1974,,,,,,,,,,-0.28432854,2.41214992,0.95252581,-0.108704817,0.10134167,-0.288999203,0.297379987,-0.273378872,-0.661861271
5143,KOR,1975,,,,,,,,,,0.613150184,0.222032149,0.646478568,-0.773447733,-0.799037735,-0.031540962,-0.740873339,-0.838966575,-1.092201438
5144,KOR,1976,0.59684356,-0.197327092,-0.304144325,-0.418716614,0.106032319,-1.072888889,-0.100225771,-0.41376175,-1.290126961,0.516195374,-0.21089586,-0.764240603,0.186695883,-0.894508555,-0.243405949,-0.342896255,-1.005120077,-1.230846721
5145,KOR,1977,0.578014926,0.45146631,-0.277331226,-0.416157187,-0.307090667,-1.201608033,-0.490843956,-0.278795408,-1.08470705,0.54613139,0.477075263,-0.766488778,-0.711467721,-0.869382819,-0.138105961,-0.25774569,-1.164486972,-0.893171921
5146,KOR,1978,0.576336684,0.706311519,-0.227454502,-0.532502788,-0.250232117,-1.372370926,-0.225137715,-0.41808731,-1.178172415,0.539201284,0.660628091,-0.889024982,-0.350508818,-0.868451156,-0.258266637,-0.329224729,-1.392165466,-0.964809753
5147,KOR,1979,0.532605148,2.182613285,1.003995014,0.324151315,0.964448258,-1.531549284,0.283322089,-0.03398127,-1.800536368,0.417556949,2.367328472,0.278901489,0.692362933,1.489514059,-0.253140512,-0.186535796,-1.36019367,-2.001260437
5148,KOR,1980,0.528347823,2.992057881,0.706080268,1.349303133,3.051759315,-0.280878061,0.873611619,-0.239066938,-2.147220113,0.269570827,3.259196904,1.874326538,2.384164511,1.529692098,-0.226347853,-0.116890168,0.449390947,-2.60304507
5149,KOR,1981,,,,,,,,,,-1.620294266,0.287360634,0.865463017,-0.363569944,0.254949906,-0.186405004,0.556910929,1.287346005,-0.278431388
5150,KOR,1982,0.242069157,1.115191103,-0.063779063,-0.564168448,-0.656994349,0.054087436,-0.34998446,-0.142676472,-1.527017899,0.261433726,1.118186281,-0.909894811,-0.815863089,-0.839595627,-0.292366819,-0.101311632,0.103782476,-1.117249253
5151,KOR,1983,0.290206347,0.526913523,-0.11935318,-0.26628172,-0.576898616,-0.064997766,0.395340831,0.010647489,-1.585177898,0.348201068,0.504614682,-0.432242477,0.094458232,-0.937543636,-0.459467435,0.012529074,-0.171153943,-1.188416567
5152,KOR,1984,0.236382177,1.579617541,-0.025477301,-0.607747098,-0.668998655,-0.114786228,-0.360805974,-0.140113435,-1.513795774,0.251424037,1.582139246,-0.949384557,-0.836579113,-0.799392155,-0.309437147,-0.102369231,-0.103843554,-1.090827658
5153,KOR,1985,0.22661259,1.886214456,-0.037071136,-0.399018228,-0.693583945,-0.395888557,0.741542432,0.022162278,-1.537783243,0.293738952,1.8342475,-0.572939425,0.392835642,-0.882700181,-0.641741094,0.025667383,-0.606280062,-1.055253274
5154,KOR,1986,0.212419286,2.964367227,0.050801475,-0.507233133,-0.656136712,-0.420664015,0.288598144,0.118809302,-1.587070847,0.257821923,2.952212334,-0.641877024,-0.051133657,-0.760721869,-0.580973392,0.076719151,-0.599160298,-1.099694116
5155,KOR,1987,0.04514806,8.281467225,0.176180387,-0.835703146,-0.158601297,-0.597086131,1.177221437,0.625443033,-0.839160444,0.06728313,8.350144554,-0.873389654,1.61138887,-0.384959008,-1.091598194,0.376686583,-0.921876962,-0.647557041
5156,KOR,1988,0.65475798,4.897340348,-0.331809267,-0.872743516,0.912078817,0.340036839,0.988445131,0.154893293,-0.767162184,0.638005383,4.902971304,-0.895154574,1.26253167,-0.918948043,-0.548852563,0.138474867,0.419184245,-0.652463672
5157,KOR,1989,0.723588796,1.838074107,0.001753798,-0.667963001,-0.520984782,0.715805278,-0.494169765,-0.026326074,-0.812214443,0.842865472,1.814410259,-0.928408456,-0.776279718,-0.848163921,-0.200093563,-0.051406459,0.819532927,-0.633027755
5158,KOR,1990,0.728250983,0.972567554,0.004568688,-0.449990432,-0.432438043,0.452081407,0.274478224,0.011798169,-0.720032106,0.872687101,0.960332191,-0.694217671,0.209596396,-0.876911548,-0.318646835,-0.026489251,0.31049474,-0.575841682
5159,KOR,1991,0.591990277,5.584171565,0.156283129,-1.101338052,-0.235101529,0.121385926,-0.287254086,0.036608865,-0.898149792,0.649697618,5.530733249,-1.244286736,-0.097431493,-0.576515677,-0.545530624,-0.007451654,-0.012241803,-0.72408816
5160,KOR,1992,0.762590064,-0.269989689,-0.04537073,-0.338986461,0.231791948,0.348252008,1.634221118,-0.278180729,-0.681358738,0.904155588,-0.317135822,-0.608044844,1.523447719,-1.023837342,-0.376318587,-0.186787594,0.128891296,-0.474909666
5161,KOR,1993,0.753648241,0.326760768,-0.160595483,-0.310130243,0.109438306,0.839515493,0.494057795,-0.090051934,-0.140993503,0.814362165,0.345594029,-0.674882291,1.034596619,-0.951434825,-0.313420975,-0.188143741,1.295433381,-0.230285193
5162,KOR,1994,0.799605407,-0.132919114,-0.100493902,-0.246453341,0.059305874,0.34131448,0.661080824,-0.127133124,-0.049060615,0.913677677,-0.150977177,-0.516917701,1.177478669,-0.916935554,-0.321182947,-0.178063176,0.395763544,-0.098178028
5163,KOR,1995,0.785477642,0.919740694,-0.055572771,-0.370523728,-0.225640581,0.203693988,0.115749795,-0.06611996,0.050334072,0.922883884,0.910877985,-0.624269984,0.248364955,-0.854682555,-0.230679056,-0.133881098,0.247611516,0.107512436
5164,KOR,1996,0.811416388,0.151661996,-0.064429394,-0.11359995,-0.283229839,0.134642012,0.614283767,-0.146493271,0.113939407,0.979786104,0.136534212,-0.476664435,0.711013389,-0.925020924,-0.302837702,-0.163159098,0.113081223,0.168453338
5165,KOR,1997,0.816071077,0.086622542,0.495507533,1.110102026,0.183226221,0.154143784,0.461099283,-0.242562582,0.141226486,0.966414033,0.193633628,1.27147408,1.006676997,1.036520374,-0.250682684,-0.512725715,0.190379728,-0.317760393
5166,KOR,1998,0.75547112,-0.345433515,0.25043644,-0.11556685,0.566258634,0.694556803,0.925040818,-0.153199049,0.355386286,0.898205943,-0.321840708,-0.273028628,1.018363141,0.798149738,-0.19006815,-0.135327632,0.83622476,0.033320543
5167,KOR,1999,0.788695289,-0.296127473,0.37094154,-0.106076698,-0.174778271,0.22281318,0.149345643,-0.019334376,0.383231737,0.996789355,-0.317636962,-0.206032138,0.254963602,0.903936985,-0.200573025,-0.036687112,0.04764347,0.056036075
5168,KOR,2000,0.77229618,-0.316560365,0.404681726,-0.089641758,-0.279505306,0.048790619,0.590634025,-0.056598451,0.422207699,1.004444706,-0.371172288,-0.218847809,0.639450536,0.871969798,-0.314276832,-0.051222971,-0.20894696,0.153669203
5169,KOR,2001,0.836942737,-0.289664819,-0.157237191,-0.058650799,-0.237360962,0.114176672,0.265826151,-0.025635093,0.484240295,1.026244207,-0.317076907,-0.141226572,0.315702333,-0.167729218,-0.192723139,-0.076064442,-0.048176052,0.263041991
5170,KOR,2002,0.82973551,0.140489997,-0.160346158,0.095981498,-0.266269745,0.066729702,0.305341383,0.017011126,0.570300974,1.023738515,0.158340772,-0.056134577,0.323229363,-0.137853389,-0.212349782,-0.042648172,-0.110259039,0.327872096
5171,KOR,2003,0.799416314,-0.134743909,-0.376099759,-0.272419957,-0.17859992,0.808416634,0.104034359,-0.129058054,0.287970708,0.908635425,-0.126319977,-0.598895271,0.251508839,-1.040768561,-0.138912356,-0.201267324,1.126476454,0.219626769
5172,KOR,2004,0.830543133,-0.209259239,-0.285686885,-0.216618431,-0.084081338,0.353020098,0.629256291,-0.114152983,0.388226471,0.980565802,-0.233446584,-0.515727463,0.859484562,-1.021054537,-0.264684747,-0.127022086,0.331850257,0.327200489
5173,KOR,2005,0.741526636,-0.089299568,-0.633091339,-0.379974358,-0.406767741,0.880945253,-0.23396541,-0.181135151,-0.561162946,0.807558576,-0.077411845,-0.726728525,-0.530085003,-1.195783946,-0.090018004,-0.126326432,0.856009056,-0.626374076
5174,KOR,2006,0.737886701,-0.165119116,-0.602750007,-0.410629591,-0.637739948,0.533400672,-0.177453446,-0.281579733,-0.536408235,0.843794433,-0.206054909,-0.684540786,-0.606660207,-1.176231231,-0.110323197,-0.202469775,0.272215205,-0.500187729
5175,KOR,2007,0.693004291,0.623469099,-0.57658143,-0.482875191,-0.371250399,0.414830118,0.248939678,-0.283380583,-0.618604722,0.755660512,0.57735864,-0.74631266,0.210872883,-1.118903861,-0.289813785,-0.214233802,0.12286926,-0.651980027
5176,KOR,2008,0.724896035,0.022214904,-0.619243167,0.719171531,0.496585536,1.344038847,1.361211664,-0.461524397,-0.412044937,0.749787742,0.143098637,0.681964567,1.407470148,-1.2157372,-0.239090802,-0.64701775,1.71782303,-0.477742556
5177,KOR,2009,0.716741445,-0.138944226,-0.41000078,-0.446000605,-0.674483165,1.162923621,-0.25518651,-0.220813761,-0.801480322,0.807171124,-0.155488935,-0.816341489,-0.729019023,-1.172502977,-0.094544154,-0.178327826,1.294219873,-0.657675903
5178,KOR,2010,0.71961173,-0.142961786,-0.344306978,-0.401274037,-0.48503649,0.633313853,0.382950065,-0.242054601,-0.774107326,0.829018611,-0.193951273,-0.674289468,0.249445137,-1.109217649,-0.269719095,-0.168780478,0.346469305,-0.658442413
5179,KOR,2011,,,,,,,,,,0.841746517,0.158098596,-0.280253792,0.207203889,-1.049468947,-0.257130594,-0.236558811,0.23960854,-0.697475465
5180,KOR,2012,,,,,,,,,,0.981687724,0.028280131,0.740450889,-0.281031332,-1.03153047,-0.175263976,-0.300552999,0.053416566,-0.492505325
5181,KOR,2013,,,,,,,,,,0.011118362,0.046918072,0.320304117,1.206109795,-0.509390064,-0.178091073,-0.101520192,0.103089344,0.179275498
5182,KOR,2014,,,,,,,,,,0.569535616,0.57101943,-0.17721896,0.525713194,0.203400319,-0.128254857,-0.051761652,-0.002087652,-0.042430512
5183,KOS,2008,,,,,,,,,,-1.489163301,-0.223251387,0.298221165,1.276853162,1.008240994,-0.195959757,0.325108495,0.716198292,-0.320539544
5184,KOS,2009,,,,,,,,,,-0.704321066,-0.225003619,-0.352964691,-0.608931046,0.292473118,-0.129116777,-0.169483816,0.234079264,-0.127290545
5185,KOS,2010,,,,,,,,,,-0.434087989,-0.300806958,-0.649226352,-0.243462542,-0.63553506,-0.20141082,-0.289438061,-0.061831651,-0.029767161
5186,KOS,2011,,,,,,,,,,-0.511266273,-0.191155918,-0.305747784,0.16243434,0.283161197,-0.231197435,-0.313949182,0.137799814,-0.55241948
5187,KOS,2012,,,,,,,,,,0.389590665,0.084966148,-0.640201193,-0.388205283,-0.119177858,-0.1176395,-0.188653808,0.040166141,-0.038288497
5188,KOS,2013,,,,,,,,,,0.583757395,-0.247462339,-0.483301254,-0.59862533,-0.586936579,-0.067741317,-0.178099937,0.119020513,-0.086997791
5189,KOS,2014,,,,,,,,,,-0.988285511,0.4021182,-0.118837203,0.070614714,0.352648169,-0.193817919,-0.125670999,0.233389619,0.210642823
5190,KSV,2008,,,,,,,,,,0.518105165,-0.250185682,-0.099022031,0.215817822,0.532206942,-0.129466752,-0.283641717,0.466761295,-0.193696313
5191,KSV,2009,,,,,,,,,,0.626477621,-0.254043572,-0.123249564,0.206365657,0.921494999,-0.115839747,-0.273554504,0.485733305,-0.161826947
5192,KSV,2010,,,,,,,,,,0.795887451,-0.279292156,-0.091859319,0.423131093,0.727410647,-0.136790208,-0.274761571,0.342103636,-0.098499954
5193,KSV,2011,,,,,,,,,,0.449143357,-0.166467514,-0.192552807,0.464637753,0.279446097,-0.156654211,-0.131573075,0.446761684,-0.170737836
5194,KSV,2012,,,,,,,,,,0.787720546,-0.288704126,-0.092640693,0.407313856,0.824610718,-0.121673285,-0.234883037,0.407165411,-0.017922082
5195,KSV,2013,,,,,,,,,,0.852334797,-0.286050802,-0.199277904,0.212440084,0.956727741,-0.07541173,-0.282641951,0.388893236,0.056496926
5196,KWT,1961,,,,,,,,,,-0.378513961,-0.207272902,-0.55032179,-0.424970665,-0.070610339,0.052381006,-0.193916775,0.043834829,-0.427363273
5197,KWT,1962,,,,,,,,,,-0.916788856,-0.211966911,-0.648567806,-0.592495041,0.272655701,-0.120993746,-0.255681017,-0.248299536,-0.030905329
5198,KWT,1963,,,,,,,,,,-0.606599849,-0.316221648,-0.799793053,0.732089281,0.130272446,-0.210710888,-0.186872267,-0.018254993,-0.779775785
5199,KWT,1964,,,,,,,,,,-0.688616625,-0.192190244,-0.166547646,0.142902667,-0.032323782,-0.235514032,-0.35783574,0.412533091,-0.709196705
5200,KWT,1965,,,,,,,,,,-1.367897874,-0.229241645,1.000805758,1.033531065,-0.147922968,-0.178541592,-0.416171266,0.343845664,-0.123606935
5201,KWT,1966,,,,,,,,,,-1.072182566,-0.24123028,-0.363315966,-0.599207835,-0.35495602,-0.089876815,-0.344785322,-0.192309847,-0.143738544
5202,KWT,1967,,,,,,,,,,-0.559427074,-0.28869067,-0.034838322,-0.293187931,-0.096472205,-0.187206776,0.026099545,-0.644982045,-0.832230844
5203,KWT,1968,,,,,,,,,,-0.680336319,-0.232660035,-0.581915425,-0.644469055,-0.308991509,-0.112043023,-0.301023895,-0.226563902,-0.442947744
5204,KWT,1969,,,,,,,,,,-0.751131285,-0.212309134,-0.329550755,-0.69127357,0.364748467,-0.133609843,-0.222333912,0.163110946,-0.531324368
5205,KWT,1970,,,,,,,,,,-1.045223735,-0.191150782,-0.30780036,-0.65075128,0.446584151,-0.121182639,-0.305614362,-0.085088983,-0.365667082
5206,KWT,1971,,,,,,,,,,-0.349515475,-0.268643889,-0.609968794,-0.278635629,-0.382097707,-0.220518675,-0.363048596,-0.486399357,-0.439219012
5207,KWT,1972,,,,,,,,,,-1.111454278,-0.253583274,-0.408813252,-0.603517031,-0.425217201,-0.093675057,-0.269178096,0.092581695,0.000290287
5208,KWT,1973,,,,,,,,,,-0.771440053,-0.207530938,-0.229510811,-0.623942609,-0.294180442,-0.075100231,-0.404256661,-0.31757666,-0.217064259
5209,KWT,1974,,,,,,,,,,-0.971933445,-0.235320903,-0.564585092,-0.600419517,-0.402660313,-0.118054419,-0.298519825,-0.109494361,-0.1284433
5210,KWT,1975,,,,,,,,,,-1.594656781,-0.263513296,-0.105719555,0.700165407,0.065378311,-0.442184785,-0.199847695,-0.115979758,0.193152857
5211,KWT,1976,,,,,,,,,,-1.472301123,-0.091767912,-0.794897086,-0.261628722,0.730665257,-0.083405407,0.116572855,0.002507937,-0.468108726
5212,KWT,1977,,,,,,,,,,-1.76306572,-0.237086067,1.423097071,0.222181267,0.351809132,-0.038633336,-0.314461279,0.017520791,0.533763713
5213,KWT,1978,,,,,,,,,,-1.935144948,-0.133824049,0.364780447,0.042923732,0.733193376,-0.19626929,0.070113327,2.256630472,-0.10967002
5214,KWT,1979,,,,,,,,,,-1.83379481,-0.226307789,1.176511981,-0.654035718,-0.032206854,-0.039088138,-0.232438831,0.857780079,0.613098329
5215,KWT,1980,,,,,,,,,,-1.775820672,-0.20891539,1.644664456,-0.672153526,0.091197858,-0.032808381,-0.219373831,0.723186016,0.58411878
5216,KWT,1981,,,,,,,,,,-1.855973884,-0.315648697,0.189950399,0.665840737,0.319342347,-0.366068863,-0.107642036,0.566965747,0.540590032
5217,KWT,1982,,,,,,,,,,-1.459086634,-0.167030163,0.568199481,-0.578023075,-0.120401055,-0.175567397,-0.233781832,0.203867401,0.348815583
5218,KWT,1983,,,,,,,,,,-1.47709789,-0.142699472,0.661065686,-0.580226619,-0.009983963,-0.149125051,-0.350559497,0.14516603,0.330674561
5219,KWT,1984,,,,,,,,,,-1.461479518,-0.160720705,0.758136408,-0.573854434,-0.153226451,-0.152563034,-0.294818707,0.002134119,0.414446379
5220,KWT,1985,,,,,,,,,,-1.463426379,-0.160167384,1.26643404,0.249778018,0.215016236,-0.238814071,-0.100291481,-0.199729973,-0.089081264
5221,KWT,1986,,,,,,,,,,-1.851052375,-0.248863372,0.631753579,-0.576337664,-0.153810975,-0.04055738,-0.280308971,0.214503422,0.788937973
5222,KWT,1987,,,,,,,,,,-1.826186991,-0.308112282,-0.46666006,-0.534520788,0.305680488,-0.126386707,0.011036923,0.190452914,0.587610908
5223,KWT,1988,,,,,,,,,,-1.7882524,-0.221950422,1.042117567,-0.590606516,-0.076466526,-0.02513445,-0.292229743,0.018387161,0.763688448
5224,KWT,1989,,,,,,,,,,-1.803076753,-0.218901481,1.218429564,-0.588742109,-0.189197079,-0.001121763,-0.351965511,-0.077172522,0.829261108
5225,KWT,1990,,,,,,,,,,-1.793749341,-0.167493438,0.289495798,0.66688182,0.705879377,-0.031124904,0.039896953,0.308823921,-0.059965115
5226,KWT,1991,,,,,,,,,,-1.756884552,0.176438166,0.0217267,0.573717545,1.014615078,-0.088049801,0.382416408,-0.068956741,-0.170943208
5227,KWT,1992,,,,,,,,,,-1.822409301,-0.32578102,-0.149956211,0.737837386,0.539806736,-0.332928313,-0.135141775,-0.387240228,0.672704907
5228,KWT,1993,,,,,,,,,,-1.283895588,-0.133254018,-0.767610144,-0.594701622,2.91623079,-0.260562214,0.043913881,-0.793365227,-0.328495983
5229,KWT,1994,,,,,,,,,,-1.324672865,-0.127680869,-0.615864341,0.269668491,2.930352594,-0.394976039,0.014542003,-0.906677898,-0.463167024
5230,KWT,1995,,,,,,,,,,-1.278478255,-0.130028044,-0.729271799,-0.591315929,2.941295373,-0.242906037,0.028554303,-0.951176431,-0.324951
5231,KWT,1996,,,,,,,,,,-1.339686773,-0.048245022,-0.760523875,0.653442559,2.917983206,-0.506126573,0.005533254,-1.230269154,-0.336470974
5232,KWT,1997,,,,,,,,,,-1.259731595,-0.11498324,-0.644768966,-0.582393657,2.953529613,-0.234439597,-0.020531221,-1.1387504,-0.301437649
5233,KWT,1998,,,,,,,,,,-1.312193658,-0.127029515,-0.726071996,0.294919667,2.950678573,-0.382979324,-0.00718375,-1.249354078,-0.426986525
5234,KWT,1999,,,,,,,,,,-1.311539557,-0.18455213,-0.798744186,0.680421939,2.919662774,-0.495872956,-0.014726747,-1.49578459,-0.332678356
5235,KWT,2000,,,,,,,,,,-1.251999913,-0.120639581,-0.773892583,-0.561305252,2.964906716,-0.228861908,-0.01783487,-1.396476921,-0.27255597
5236,KWT,2001,,,,,,,,,,-1.301603983,-0.127775876,-0.734957414,0.306224701,2.975810061,-0.366425214,-0.012190058,-1.499984745,-0.409574462
5237,KWT,2002,,,,,,,,,,-1.232474401,-0.109916312,-0.67718459,-0.554666375,2.978730274,-0.219490593,-0.048895075,-1.583740742,-0.251506379
5238,KWT,2003,,,,,,,,,,-1.271065969,-0.161951012,-0.521228458,0.685705899,2.958117402,-0.468624688,-0.073683641,-1.86365695,-0.300353223
5239,KWT,2004,,,,,,,,,,-1.225958016,-0.113086242,-0.584345206,-0.516289097,2.192508324,-0.193982113,-0.085692019,-1.678019119,-0.098158192
5240,KWT,2005,,,,,,,,,,-1.201116481,-0.101349001,-0.245244358,-0.531474483,2.222402129,-0.172668285,-0.096768742,-1.771079255,-0.108229296
5241,KWT,2006,,,,,,,,,,-1.399673597,-0.240153099,-0.611275029,3.312726822,2.035802268,-0.629887703,-0.273995179,-1.938549744,-0.087434249
5242,KWT,2007,,,,,,,,,,-1.342919682,-0.045677529,-0.278146656,0.137440228,0.031485389,-0.405879081,0.076173502,1.926130396,-0.097268771
5243,KWT,2008,,,,,,,,,,-1.188911426,-0.12320008,-0.216241776,-0.571485632,0.12865991,-0.304541004,0.209981004,0.617281507,0.2357269
5244,KWT,2009,,,,,,,,,,-1.342962047,-0.08782184,-0.671780416,0.850966499,-0.04901184,-0.5488512,0.130959509,0.396120373,0.306189999
5245,KWT,2010,,,,,,,,,,-1.171620483,-0.139144869,-0.373003503,-0.534958771,0.079525378,-0.332154199,0.239468118,0.383614801,0.307881461
